phenotype_id	phenotype_name	study_id	study_name	study_status	dataset_type	raw_dataset_id	nber_dgrp_lines	nber_sex_female	nber_sex_male	nber_sex_na	is_numeric	is_continuous	summary_type	unit	description
2416	Resistance	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2417	Sc2 CT value	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2418	Sc2C	59	Lovejoy et al., 2021	accepted	raw	1	9	0	0	9	true	false	NA	NA	
2419	Sc2P	59	Lovejoy et al., 2021	accepted	raw	1	9	0	0	9	true	false	NA	NA	
2420	Susceptibility (C-PQ)	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2421	Susceptible	59	Lovejoy et al., 2021	accepted	raw	1	20	0	0	20	true	false	NA	NA	
2422	Treatment (Control or Paraquat)	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2423	TyrR CT value	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2424	TyrRC	59	Lovejoy et al., 2021	accepted	raw	1	11	0	0	11	true	false	NA	NA	
2425	TyrRP	59	Lovejoy et al., 2021	accepted	raw	1	11	0	0	11	true	false	NA	NA	
2426	Unnamed: 0	59	Lovejoy et al., 2021	accepted	raw	1	100	0	0	100	false	false	NA	NA	
2427	cg14380C	59	Lovejoy et al., 2021	accepted	raw	1	11	0	0	11	true	false	NA	NA	
2428	cg14380P	59	Lovejoy et al., 2021	accepted	raw	1	11	0	0	11	true	false	NA	NA	
2429	cg42404C	59	Lovejoy et al., 2021	accepted	raw	1	12	0	0	12	true	false	NA	NA	
2430	cg42404P	59	Lovejoy et al., 2021	accepted	raw	1	12	0	0	12	true	false	NA	NA	
2431	cpo CT value	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2432	cpoC	59	Lovejoy et al., 2021	accepted	raw	1	10	0	0	10	true	false	NA	NA	
2433	cpoP	59	Lovejoy et al., 2021	accepted	raw	1	10	0	0	10	true	false	NA	NA	
2434	nAcRalpha-34E CT value	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2435	nachrC	59	Lovejoy et al., 2021	accepted	raw	1	10	0	0	10	true	false	NA	NA	
2436	nachrP	59	Lovejoy et al., 2021	accepted	raw	1	10	0	0	10	true	false	NA	NA	
2437	HSC70-4 CT value	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2438	HscC	59	Lovejoy et al., 2021	accepted	raw	1	10	0	0	10	true	false	NA	NA	
2439	HscP	59	Lovejoy et al., 2021	accepted	raw	1	10	0	0	10	true	false	NA	NA	
2440	IscU CT value	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	false	false	NA	NA	
2441	IscUC	59	Lovejoy et al., 2021	accepted	raw	1	10	0	0	10	true	false	NA	NA	
2442	IscUP	59	Lovejoy et al., 2021	accepted	raw	1	10	0	0	10	true	false	NA	NA	
2443	MBS	59	Lovejoy et al., 2021	accepted	raw	1	75	0	0	75	true	false	NA	NA	
2444	MC	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2445	MP	59	Lovejoy et al., 2021	accepted	raw	1	99	0	0	99	true	false	NA	NA	
2446	Block	59	Lovejoy et al., 2021	accepted	raw	1	98	0	0	98	false	false	NA	NA	
2447	HeightClimbed	59	Lovejoy et al., 2021	accepted	raw	1	100	0	0	100	true	false	NA	NA	
2448	Treatment	59	Lovejoy et al., 2021	accepted	summary		0	0	0	0	false		NA	NA	
2449	Vial	59	Lovejoy et al., 2021	accepted	raw	1	100	0	0	100	true	false	NA	NA	
2450	BlockLetter	59	Lovejoy et al., 2021	accepted	raw	1	100	0	0	100	false	false	NA	NA	
2451	Em Average % Mortality at Day 5	65	Wang et al., 2020	accepted	raw	1	20	20	20	0	false	false	NA	NA	
2452	Em Rank	65	Wang et al., 2020	accepted	raw	1	20	20	20	0	false	false	NA	NA	
2453	Lifespan s (Durham et al 2014)	65	Wang et al., 2020	accepted	raw	1	16	16	0	0	false	false	NA	NA	
2454	Life Time Fecundity s (Durham et al 2014)	65	Wang et al., 2020	accepted	raw	1	16	16	0	0	false	false	NA	NA	
2455	Ma549 LT50 (Wang et al 2017)	65	Wang et al., 2020	accepted	raw	1	20	20	0	0	false	false	NA	NA	
2456	Ma549 LT50 Rank	65	Wang et al., 2020	accepted	raw	1	20	20	0	0	false	false	NA	NA	
2457	Pa14 LT50 (Wang et al 2017)	65	Wang et al., 2020	accepted	raw	1	16	0	16	0	false	false	NA	NA	
2458	Pa14 LT50 Rank	65	Wang et al., 2020	accepted	raw	1	16	0	16	0	false	false	NA	NA	
2459	Wolbachia Infection Status (Mackay et al 2012)	65	Wang et al., 2020	accepted	raw	1	20	0	20	0	false	false	NA	NA	
2460	Startle Response (Jordan et al 2012)	65	Wang et al., 2020	accepted	raw	1	18	0	18	0	false	false	NA	NA	
2461	Negative Geotaxis (Jordan et al 2012)	65	Wang et al., 2020	accepted	raw	1	18	0	18	0	false	false	NA	NA	
2462	Paraquat Resistance (Weber et al 2012)	65	Wang et al., 2020	accepted	raw	1	18	0	18	0	false	false	NA	NA	
2463	MSB Resistance (Weber et al 2012)	65	Wang et al., 2020	accepted	raw	1	18	0	18	0	false	false	NA	NA	
2464	Starvation Resistance (Mackay et al 2012)	65	Wang et al., 2020	accepted	raw	1	20	0	20	0	false	false	NA	NA	
2465	Night Sleep Duration (Harbison et al 2014)	65	Wang et al., 2020	accepted	raw	1	18	0	18	0	false	false	NA	NA	
2466	Night Bout Number (Harbison et al 2014)	65	Wang et al., 2020	accepted	raw	1	18	0	18	0	false	false	NA	NA	
2467	condition	75	Bou Sleiman et al., 2020	accepted	raw	1	38	0	0	38	false	false	NA	NA	
2468	resistance	75	Bou Sleiman et al., 2020	accepted	raw	1	38	0	0	38	false	false	NA	NA	
2469	Vial	84	Riddle, 2020	accepted	summary		0	0	0	0	true		NA	NA	
2470	EarlyAct	84	Riddle, 2020	accepted	raw	1	142	141	142	0	true	false	NA	NA	
2471	LateAct	84	Riddle, 2020	accepted	raw	1	154	149	151	0	true	false	NA	NA	
2472	PercentEarly	84	Riddle, 2020	accepted	raw	1	142	141	141	0	true	false	NA	NA	
2473	VialNumber	84	Riddle, 2020	accepted	raw	1	154	149	152	0	false	false	NA	NA	
2474	Average Lifespan	69	Patel et al., 2021	accepted	summary		193	0	0	193	true	true	NA	NA	
2475	Activity/5min	78	Watanabe et al., 2018	accepted	raw	1	161	159	158	0	true	true	NA	NA	
2476	ActivityTotal/2hrs	78	Watanabe et al., 2018	accepted	raw	1	161	159	158	0	true	true	NA	NA	
2477	Treatment	78	Watanabe et al., 2018	accepted	summary		0	0	0	0	true		NA	NA	
2481	sd_Lifespan_Env_18	40	Huang et al., 2020	integrated	summary		183	183	183	0	true	true	standard deviation	Days	Micro-environmental variance (ln<i>σ</i><sub>ε</sub>) at 18°C thermal environment
2482	sd_Lifespan_Env_25	40	Huang et al., 2020	integrated	summary		186	186	186	0	true	true	standard deviation	Days	Micro-environmental variance (ln<i>σ</i><sub>ε</sub>) at 25°C thermal environment
2483	sd_Lifespan_Env_28	40	Huang et al., 2020	integrated	summary		177	177	177	0	true	true	standard deviation	Days	Micro-environmental variance (ln<i>σ</i><sub>ε</sub>) at 28°C thermal environment
2487	day_id	43	Rohde et al., 2019	accepted	raw	1	172	0	0	172	true	false	NA	NA	
2488	treatment	43	Rohde et al., 2019	accepted	summary		0	0	0	0	true		NA	NA	
2489	distance_cm	43	Rohde et al., 2019	accepted	raw	1	172	0	0	172	false	false	NA	NA	
2490	treatment_ingestion	43	Rohde et al., 2019	accepted	raw	1	172	0	0	172	true	true	NA	NA	
2491	midgut_mitosis_PA	79	Evangelou et al., 2018	accepted	summary		152	0	0	152	true	true	NA	NA	MIDGUT MITOSIS - P.aeruginosa
2492	Branching_O2_5pc	79	Evangelou et al., 2018	accepted	summary		151	0	0	151	true	true	NA	NA	Branching 5% O2
2493	Survival_Paeruginosa	79	Evangelou et al., 2018	accepted	summary		142	0	0	142	true	true	NA	NA	SURVIVAL - P.aeruginosa
2494	pc_Defecation_Paerug	79	Evangelou et al., 2018	accepted	summary		150	0	0	150	true	true	NA	NA	Defecation rate for <i>P. aeruginosa</i>
2495	Fecal_PH_PAeruginosa	79	Evangelou et al., 2018	accepted	summary		150	0	0	150	true	true	NA	NA	FECAL pH - P.aeruginosa
2496	Fecundity	79	Evangelou et al., 2018	accepted	summary		142	142	0	0	true	true	NA	NA	FECUNDITY
2497	Date	80	Dean et al., 2018	accepted	raw	1	33	0	0	33	false	false	NA	NA	
2498	Block	80	Dean et al., 2018	accepted	summary		0	0	0	0	false		NA	NA	
2499	Rep	80	Dean et al., 2018	accepted	raw	1	33	0	0	33	true	false	NA	NA	
2500	LatCop	80	Dean et al., 2018	accepted	raw	1	33	0	0	33	true	false	NA	NA	
2501	promiscuity	80	Dean et al., 2018	accepted	raw	1	33	0	0	33	true	false	NA	NA	
2502	LC50 phenotype	98	Green et al., 2018	accepted	summary		152	0	0	152	true	true	NA	NA	
2503	alive	105	Freda et al., 2019	accepted	summary		0	0	0	0	true		NA	NA	
2504	dead	105	Freda et al., 2019	accepted	raw	1	40	40	40	0	true	false	NA	NA	
2505	rep	105	Freda et al., 2019	accepted	raw	1	40	40	40	0	true	false	NA	NA	
2506	DA_mean	45	Chi et al., 2021	accepted	summary		198	0	0	198	true	true	NA	NA	
2507	DA_sem	45	Chi et al., 2021	accepted	summary		198	0	0	198	true	true	NA	NA	
2508	Baseline_mean	45	Chi et al., 2021	accepted	summary		198	0	0	198	true	true	NA	NA	
2509	Baseline_sem	45	Chi et al., 2021	accepted	summary		198	0	0	198	true	true	NA	NA	
2510	Starvation Resistance	45	Chi et al., 2021	accepted	summary		198	0	0	198	true	false	NA	NA	
2511	Mean	73	Rohde et al., 2018	accepted	summary		204	0	0	204	true	true	NA	NA	
2512	Resistance	46	Frochaux et al., 2020	accepted	summary		20	0	0	20	false	false	NA	NA	
2513	CTmin 23C Mean	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2514	CTmin 23C SE	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2515	Inversion_2L_t	47	Ørsted et al., 2017	accepted	raw	1	166	0	0	166	true	false	NA	NA	Genotype of the <i>In(2L)t</i> inversion named <i>t</i> on chromosome <i>2L</i>
2516	Inversion_2R_NS	47	Ørsted et al., 2017	accepted	raw	1	166	0	0	166	true	false	NA	NA	Genotype of the <i>In(2R)NS</i> inversion named <i>Nova Scotia</i> on chromosome <i>2R</i>
2517	Inversion_3R_K	47	Ørsted et al., 2017	accepted	raw	1	166	0	0	166	true	false	NA	NA	Genotype of the <i>In(3R)K</i> inversion named <i>Kodani</i> on chromosome <i>3R</i>
2518	Inversion_3R_Mo	47	Ørsted et al., 2017	accepted	raw	1	166	0	0	166	true	false	NA	NA	Genotype of the <i>In(3R)Mo</i> inversion named <i>Missouri</i> on chromosome <i>3R</i>
2519	Inversion_3R_P	47	Ørsted et al., 2017	accepted	raw	1	166	0	0	166	true	false	NA	NA	Genotype of the <i>In(3R)P</i> inversion named <i>Payne</i> on chromosome <i>3R</i>
2520	V.AE Mean	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2521	V.AE SE	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2522	V.WE Mean	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2523	V.WE SE	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2524	V.plast Mean	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2525	V.plast SE	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2526	V.v.plast Mean	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2527	V.v.plast SE	47	Ørsted et al., 2017	accepted	raw	1	17	0	0	17	false	false	NA	NA	
2528	WolbachiaStatus	47	Ørsted et al., 2017	accepted	raw	1	166	0	0	166	true	false	NA	NA	Wolbachia infection status (2 = infected, 1 = not infected)
2529	grp	47	Ørsted et al., 2017	accepted	raw	1	166	0	0	166	true	false	NA	NA	
2530	Canton S(B)/DGRP	53	He et al., 2016	accepted	summary		203	0	0	203	true	true	NA	NA	
2531	Sema-5cBG2386/DGRP	53	He et al., 2016	accepted	summary		203	0	0	203	true	true	NA	NA	
2532	neurBG2391/DGRP	53	He et al., 2016	accepted	summary		203	0	0	203	true	true	NA	NA	
2533	Mean	56	Campbell et al., 2019	accepted	summary		0	0	0	0	true	true	NA	NA	
2534	SE	56	Campbell et al., 2019	accepted	summary		171	171	171	0	false	false	NA	NA	
2535	Variance	56	Campbell et al., 2019	accepted	summary		171	171	171	0	false	false	NA	NA	
2536	Flight phenotype score	57	Spierer et al., 2021	accepted	summary		197	197	197	0	true	true	NA	NA	
2537	Larvae	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2538	Line_Status	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	false	false	NA	NA	
2539	Mating	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2540	Temperature	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2541	Vial	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2542	daughters1	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2543	daughters2	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2544	daughters3	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2545	daughtersTotal	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2546	productivity1	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2547	productivity2	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2548	productivity3	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2549	productivityTotal	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2550	pupae3	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2551	sons1	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2552	sons2	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2553	sons3	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2554	sonsTotal	58	Rodrigues et al., 2022	accepted	raw	1	32	0	0	32	true	false	NA	NA	
2555	Sample.size Experience 1	63	Duneau et al., 2018	accepted	summary		184	0	0	184	true	false	NA	NA	
2556	Delta_Death.at.48h Experience 1	63	Duneau et al., 2018	accepted	summary		184	0	0	184	true	false	NA	NA	
2557	Delta_Alive.at.48h Experience 1	63	Duneau et al., 2018	accepted	summary		184	0	0	184	true	false	NA	NA	
2558	Sample.size Experience 2	63	Duneau et al., 2018	accepted	summary		194	0	0	194	true	false	NA	NA	
2559	Delta_Death.at.48h Experience 2	63	Duneau et al., 2018	accepted	summary		194	0	0	194	true	false	NA	NA	
2560	Delta_Alive.at.48h Experience 2	63	Duneau et al., 2018	accepted	summary		194	0	0	194	true	false	NA	NA	
2561	Sample.size Experience 3	63	Duneau et al., 2018	accepted	summary		180	0	0	180	true	false	NA	NA	
2562	Delta_Death.at.48h Experience 3	63	Duneau et al., 2018	accepted	summary		180	0	0	180	true	false	NA	NA	
2563	Delta_Alive.at.48h Experience 3	63	Duneau et al., 2018	accepted	summary		180	0	0	180	true	false	NA	NA	
2564	Sample.size Experience 4	63	Duneau et al., 2018	accepted	summary		193	0	0	193	true	false	NA	NA	
2565	Delta_Death.at.48h Experience 4	63	Duneau et al., 2018	accepted	summary		193	0	0	193	true	false	NA	NA	
2566	Delta_Alive.at.48h Experience 4	63	Duneau et al., 2018	accepted	summary		193	0	0	193	true	false	NA	NA	
2567	Sample.size Experience 5	63	Duneau et al., 2018	accepted	summary		188	0	0	188	true	false	NA	NA	
2568	Delta_Death.at.48h Experience 5	63	Duneau et al., 2018	accepted	summary		188	0	0	188	true	false	NA	NA	
2569	Delta_Alive.at.48h Experience 5	63	Duneau et al., 2018	accepted	summary		188	0	0	188	true	false	NA	NA	
2570	treatment	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	false	false	NA	NA	
2571	time.without.dye	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	false	false	NA	NA	
2572	time.on.dye	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	false	false	NA	NA	
2573	number.of.flies	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	false	false	NA	NA	
2574	Wavelength	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	false	false	NA	NA	
2575	Deaths	85	Harrison et al., 2020	accepted	raw	1	188	0	0	188	true	false	NA	NA	
2576	Carried	85	Harrison et al., 2020	accepted	raw	1	188	0	0	188	true	false	NA	NA	
2577	Censored	85	Harrison et al., 2020	accepted	raw	1	188	0	0	188	true	false	NA	NA	
2578	Flag1	85	Harrison et al., 2020	accepted	raw	1	188	0	0	188	true	false	NA	NA	
2579	Flag2	85	Harrison et al., 2020	accepted	raw	1	188	0	0	188	true	false	NA	NA	
2580	N	85	Harrison et al., 2020	accepted	raw	1	188	0	0	188	true	true	NA	NA	
2581	food	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	false	false	NA	NA	
2582	consumed	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	
2583	alive	85	Harrison et al., 2020	accepted	raw	1	3	0	0	3	true	false	NA	NA	
2584	Treatment	85	Harrison et al., 2020	accepted	raw	1	16	0	0	16	false	false	NA	NA	
2585	NWMRC_Block	85	Harrison et al., 2020	accepted	raw	1	16	0	0	16	true	false	NA	NA	
2586	lifespan	85	Harrison et al., 2020	accepted	raw	1	16	0	0	16	true	false	NA	NA	
2587	line.weight	85	Harrison et al., 2020	accepted	raw	1	16	0	0	16	false	false	NA	NA	
2614	Surv_AAmanitin_0_2ug	22	Mitchell et al., 2017	integrated	raw	1	186	0	0	186	true	true	NA	Number of flies	Number of hatching flies (out of 10) of first-instar larvae placed on toxic food with low mushroom toxin (α-amanitin) concentration (0.2µg/g)
2615	Surv_AAmanitin_2ug	22	Mitchell et al., 2017	integrated	raw	1	186	0	0	186	true	true	NA	Number of flies	Number of hatching flies (out of 10) of first-instar larvae placed on toxic food with high mushroom toxin (α-amanitin) concentration (2µg/g)
2616	LC50_Alpha_Amanitin	22	Mitchell et al., 2017	integrated	raw	1	36	0	0	36	true	true	NA	µg/g	50% lethal concentration (LC<sub>50</sub>) to mushroom toxin (α-amanitin)
2617	Ecc15_FracDead_10d	4	Bou Sleiman et al., 2015	integrated	summary		79	79	0	0	true	true	mean	Proportion / Ratio	Percentage death after 10 days post-infection with <i>Erwinia carotovora carotovora 15 (Ecc15)</i> (averaged over three replicates)
2618	mn_PhototaxDark_wk1	6	Carbone et al., 2016	integrated	summary		35	33	35	0	true	true	mean	NA	Mean of the phototaxis (moving towards a light source) response score in complete darkness, i.e. without light stimulus (1 week old = young flies)
2619	se_PhototaxDark_wk1	6	Carbone et al., 2016	integrated	summary		35	33	35	0	true	true	standard error	NA	Standard error of the phototaxis (moving towards a light source) response score in complete darkness, i.e. without light stimulus (1 week old = young flies)
2620	mn_PhototaxLight_wk1	6	Carbone et al., 2016	integrated	summary		34	34	33	0	true	true	mean	NA	Mean of the phototaxis (moving towards a light source) response score with light stimulus (1 week old = young flies)
2621	se_PhototaxLight_wk1	6	Carbone et al., 2016	integrated	summary		34	34	33	0	true	true	standard error	NA	Standard error of the phototaxis (moving towards a light source) response score with light stimulus (1 week old = young flies)
2622	mn_Protein	7	Chaston et al., 2016	integrated	summary		87	0	87	0	true	true	mean	µg/mg	Mean protein content (in µg/mg dry weight)
2623	se_Protein	7	Chaston et al., 2016	integrated	summary		86	0	86	0	true	true	standard error	µg/mg	Standard error of mean of protein content (in µg/mg dry weight)
2624	mn_Glycogen	7	Chaston et al., 2016	integrated	summary		61	0	61	0	true	true	mean	µg/mg	Mean glycogen content (in µg/mg dry weight)
2625	se_Glycogen	7	Chaston et al., 2016	integrated	summary		61	0	61	0	true	true	standard error	µg/mg	Standard error of mean of glycogen content (in µg/mg dry weight)
2626	mn_Glucose	7	Chaston et al., 2016	integrated	summary		92	0	92	0	true	true	mean	µg/mg	Mean glucose content (in µg/mg dry weight)
2627	se_Glucose	7	Chaston et al., 2016	integrated	summary		92	0	92	0	true	true	standard error	µg/mg	Standard error of mean of glucose content (in µg/mg dry weight)
2628	mn_TAG_Glycerol	7	Chaston et al., 2016	integrated	summary		63	0	63	0	true	true	mean	µg/mg	Mean triglyceride (TAG) content (in µg/mg dry weight)
2629	se_TAG_Glycerol	7	Chaston et al., 2016	integrated	summary		63	0	63	0	true	true	standard error	µg/mg	Standard error of mean of triglyceride (TAG) content (in µg/mg dry weight)
2630	pc_Acetobacteraceae	7	Chaston et al., 2016	integrated	summary		79	0	79	0	true	true	NA	Proportion / Ratio	Ratio of <i>Acetobacteraceae</i> family in taxon abundance amongst whole microbiota composition
2631	pc_Lactobacillaceae	7	Chaston et al., 2016	integrated	summary		79	0	79	0	true	true	NA	Proportion / Ratio	Ratio of <i>Lactobacillaceae</i> family in taxon abundance amongst whole microbiota composition
2632	pc_Xanthomonadaceae	7	Chaston et al., 2016	integrated	summary		79	0	79	0	true	true	NA	Proportion / Ratio	Ratio of <i>Xanthomonadaceae</i> family in taxon abundance amongst whole microbiota composition
2633	pc_Comamonadaceae	7	Chaston et al., 2016	integrated	summary		79	0	79	0	true	true	NA	Proportion / Ratio	Ratio of <i>Comamonadaceae</i> family in taxon abundance amongst whole microbiota composition
2634	pc_Other	7	Chaston et al., 2016	integrated	summary		79	0	79	0	true	true	NA	Proportion / Ratio	Ratio of Other taxon families abundance (i.e. NOT <i>Acetobacteraceae</i>, <i>Comamonadaceae</i>, <i>Lactobacillaceae</i>, nor <i>Xanthomonadaceae</i>) amongst whole microbiota composition
2635	AbdominaPigmentT5	10	Dembeck et al., 2015	integrated	raw	1	175	175	0	0	true	true	NA	Proportion / Ratio	Abdominal pigmentation score as the proportion of melanization of tergites 5 (T5)
2636	AbdominaPigmentT6	10	Dembeck et al., 2015	integrated	raw	1	175	175	0	0	true	true	NA	Proportion / Ratio	Abdominal pigmentation score as the proportion of melanization of tergites 6 (T6)
2637	Food_Intake	13	Garlapow et al., 2015	integrated	raw	1	183	183	182	0	true	true	NA	µL/fly	Food intake as the total consumption of 4% sucrose over 24 hours
2638	pc_Surv_MeHg_0	23	Montgomery et al., 2014	integrated	raw	1	173	0	0	173	true	true	NA	Proportion / Ratio	Eclosion rate (adult hatching) at 0µM methylmercury (MeHg) dose
2639	pc_Surv_MeHg_5	23	Montgomery et al., 2014	integrated	raw	1	173	0	0	173	true	true	NA	Proportion / Ratio	Eclosion rate (adult hatching) at 5µM methylmercury (MeHg) dose
2640	pc_Surv_MeHg_10	23	Montgomery et al., 2014	integrated	raw	1	173	0	0	173	true	true	NA	Proportion / Ratio	Eclosion rate (adult hatching) at 10µM methylmercury (MeHg) dose
2641	pc_Surv_MeHg_15	23	Montgomery et al., 2014	integrated	raw	1	173	0	0	173	true	true	NA	Proportion / Ratio	Eclosion rate (adult hatching) at 15µM methylmercury (MeHg) dose
2642	pc_Surv_MeHg_0_CAFF	23	Montgomery et al., 2014	integrated	raw	1	173	0	0	173	true	true	NA	Proportion / Ratio	Eclosion rate (adult hatching) at 0µM methylmercury (MeHg) dose on food supplemented with 2mM caffeine
2643	pc_Surv_MeHg_10_CAFF	23	Montgomery et al., 2014	integrated	raw	1	173	0	0	173	true	true	NA	Proportion / Ratio	Eclosion rate (adult hatching) at 10µM methylmercury (MeHg) dose on food supplemented with 2mM caffeine
2644	Femur_Length_T1	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	NA	Femur length of the first thoracic leg (T1)
2645	Femur_Length_T2	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	NA	Femur length of the second thoracic leg (T2)
2646	Tibia_Length_T1	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	NA	Tibia length of the first thoracic leg (T1)
2647	Tibia_Length_T2	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	NA	Tibia length of the second thoracic leg (T2)
2648	Tarsus_Length_T1	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	NA	Tarsus length of the first thoracic leg (T1)
2649	Tarsus_Length_T2	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	NA	Tarsus length of the second thoracic leg (T2)
2650	Total_Leg_Length_T1	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	NA	Total length of the first thoracic leg (T1)
2651	Total_Leg_Length_T2	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	NA	Total length of the second thoracic leg (T2)
2652	pc_Femur_Leg_T1	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	Proportion / Ratio	Ratio of femur coverage in the first thoracic leg (T1)
2653	pc_Femur_Leg_T2	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	Proportion / Ratio	Ratio of femur coverage in the second thoracic leg (T2)
2654	pc_Tibia_Leg_T1	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	Proportion / Ratio	Ratio of tibia coverage in the first thoracic leg (T1)
2655	pc_Tibia_Leg_T2	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	Proportion / Ratio	Ratio of tibia coverage in the second thoracic leg (T2)
2656	pc_Tarsus_Leg_T1	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	Proportion / Ratio	Ratio of tarsus coverage in the first thoracic leg (T1)
2657	pc_Tarsus_Leg_T2	14	Grubbs et al., 2013	integrated	raw	1	117	117	117	0	true	true	NA	Proportion / Ratio	Ratio of tarsus coverage in the second thoracic leg (T2)
2758	WolbachiaStatus	21	MacKay et al., 2012	integrated	summary		166	0	0	166	true	false	NA	NA	Wolbachia infection status (2 = infected, 1 = not infected)
2759	Novel_TEs	21	MacKay et al., 2012	integrated	summary		147	0	0	147	true	true	NA	NA	Number of novel transposable elements (TEs)
2760	Shared_TEs	21	MacKay et al., 2012	integrated	summary		147	0	0	147	true	true	NA	NA	Number of shared transposable elements (TEs)
2761	Unique_TEs	21	MacKay et al., 2012	integrated	summary		147	0	0	147	true	true	NA	NA	Number of unique transposable elements (TEs), which exists in only one line (subset of Novel TEs phenotype)
2762	Total_TEs	21	MacKay et al., 2012	integrated	summary		147	0	0	147	true	true	NA	NA	Total number of transposable elements (TEs)
2763	SegregVariants_X	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	NA	Number of segregating variants on chromosome X
2764	pc_SegregVariants_X	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	Proportion / Ratio	Percentage of segregating variants on chromosome X
2765	SegregVariants_2L	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	NA	Number of segregating variants on chromosome 2L
2766	pc_SegregVariants_2L	21	MacKay et al., 2012	integrated	summary		168	0	0	168	true	true	NA	Proportion / Ratio	Percentage of segregating variants on chromosome 2L
